Country Name,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2023,Unnamed: 68
Albania,4.11688108231861,6.97612769104126,6.91520644292345,5.36697326309711,4.27737992521115,5.07809382866511,3.16309553181125,3.52812681499024,3.15073844161766,2.90048784499383,4.08457542468858,4.89544771627364,5.42840674878889,4.2950952090984,4.64616022595595,2.22030990322398,2.74204347492575,2.01434001712189,2.29404594278858,2.26174791010144,2.12777201167065,2.31196864129807,,
Argentina,,8.34834280792868,9.42324762172539,7.75115556419001,6.04621868694569,5.62572777894156,5.34743773442615,5.36411380031375,5.88720663318102,6.49389936621435,5.80046925893628,6.04758007684834,6.3119206747939,7.24728815890076,7.53781983762934,6.55846615392808,6.01123358722838,5.25938076500315,5.36772568472051,5.15582342098159,5.36681384363525,4.62267855620475,,
Armenia,2.87200016032704,2.80868976696971,2.22219538411372,10.52366685915273,2.70733541113172,1.9033579829131,2.6102875396933,2.5629137066955,3.25130165191263,3.27227725026832,1.90069351554648,2.42405536952164,2.23028862336636,2.17137714770311,2.49141025758587,2.60543817477592,3.03576444561533,2.45448421994563,1.76270034411436,2.58810044595098,1.85343036991797,2.18561731238222,,
Australia,1.90346358335012,1.80277135832717,1.87925103528248,1.53307282263429,1.31994610203354,1.28397511557077,1.37293979634563,1.22414721104701,1.22835824555239,1.21416975810599,1.04908593619237,1.10927057676792,1.06910609399713,1.06006540430473,1.03538284526998,0.990754226978393,0.938183172742481,0.84586083389231,0.884735037869462,0.887322993851443,0.860925458639047,0.744567483256587,,
Austria,1.02366558792704,0.870687322438091,0.80455581587406,0.615755660272331,0.722046711159838,0.656372596954589,0.737805332723898,0.542513661096779,0.697020591490472,0.611295628499106,0.729418238732372,0.917628045906905,0.960895526159402,0.719378730376734,0.491454225339134,0.509116600545148,0.618097446839757,0.795680952852948,0.972794280874553,0.867123024880969,0.729699452512114,0.728529506902089,,
Bulgaria,4.09993391326405,3.83329617234798,3.19756834332103,3.11957724802641,3.10222735474154,2.54631298677843,2.39504426711388,2.29303259455148,2.24106774891129,1.96470460568018,1.94935047444622,1.69690831259703,1.88292631855588,1.46679508973523,1.51923291217348,1.72384225010119,1.09026053017437,1.43405534771422,1.29260131166718,1.17688228851709,0.988655606762662,1.27797986237754,,
"Bahamas, The",22.7682499830777,13.0450874627608,15.5687690492871,14.7714633054694,12.8246419666006,14.950949385286,17.2968926557677,21.808025073637,20.1215562507752,23.6376751938901,25.1827085878394,33.6023283503109,28.7912139684501,30.8569946842992,31.3519097681758,37.1787444534279,28.0319665434691,30.5749085258884,22.6420821758295,23.4824758933846,17.9594387306367,29.1734237464315,,
Belize,17.0544828332072,25.7961019671543,33.9861008566841,25.378980143789,29.0304029162693,28.8898796255016,31.8637340486511,32.6408646800606,33.6963046931101,30.8749548413998,40.0488658254335,37.6284944809013,43.0191746845508,28.7216681776972,34.9099578526119,33.0674047089096,37.5701888718734,37.8976416724603,37.4280883407579,34.4388902453128,25.8279831003962,31.2475783126808,,
Brazil,25.7997614021008,26.908980252251,27.5437239232765,27.9604675434352,26.1982810573398,25.4784150866907,26.0379315863291,25.0189417018062,26.0208631839934,26.4557107555774,26.6300331445086,26.3556376143373,28.1971430650446,28.179903857376,29.3586467160475,28.3564057690353,29.5891544359624,30.5930372112011,26.6360125717887,20.8104641962605,22.384065397269,8.684610305278783,,
Barbados,7.55695107252028,9.42057793361507,9.38244731755831,12.3364947158681,8.19351594942366,10.7615863320432,12.9425664369669,9.21000279984085,8.43617210524675,6.93958724065575,11.2845863471066,9.80084323551245,7.96531467518714,8.66848464052878,9.009236269023,11.1477508513645,7.89523737748924,10.7454860004227,10.0111373903468,17.1318743876693,14.6067055466292,11.3798210878753,,
Canada,1.77946888883004,1.78693753500192,1.85809528376467,1.73627308507896,1.95853125009744,2.06109303240051,1.86893669521027,1.81666262127041,1.84836537294587,1.81580492682648,1.64000010305207,1.774292977025,1.58250294806031,1.45164409531216,1.48285782460859,1.70994583417735,1.70573180158618,1.81920905577647,1.78748605315357,1.83622745922526,2.00323552889971,2.06525947364399,,
Colombia,67.675400484081,69.8832455295369,70.1709726241374,57.2925607973552,48.525426693309,42.8957763612084,40.8646505564463,39.712208639696,36.8364366129257,35.6930758343931,34.4942938820122,35.5934489205592,35.9089822627757,33.35356924499,28.5852331937392,27.1287644105246,26.0404224330995,25.4344883492702,26.231325159933,25.7534726366066,24.2427633844347,27.4843651251417,,
Costa Rica,6.25755099809823,6.34063390302408,6.25815166703334,7.16227971065822,6.58389844148543,7.76201971923732,8.01704547206522,8.3107752466825,11.3729228033988,11.5052669468473,11.4013700898794,10.1283641954633,8.59267319435371,8.57762700262025,9.84664724241754,11.3783955931086,11.6880897758536,12.0748726206068,11.6054526979603,11.0727999226674,11.1260651499432,11.4087098514792,,
Cyprus,0.84367049394271,0.725516412217696,0.20362565662911,10.52366685915273,1.57065313156331,1.92852593602212,1.42121090959393,1.21057145491134,0.823881580754126,1.71021104004234,0.708161696330527,0.785967167531522,1.90219846587694,1.02830539127663,0.93458340944524,1.26339195472003,1.08524925044756,0.579219427350576,1.23068743738878,1.22066686658477,1.21208497200488,1.28597928930355,,
